0 , 0 , 49
0 , 0 , 24
0 , 0 , 47
0 , 0 , 47
0 , 0 , 64
0 , 0 , 28
0 , 0 , 51
0 , 0 , 53
0 , 0 , 51
0 , 0 , 51
0 , 0 , 44
0 , 0 , 61
0 , 0 , 41
0 , 0 , 46
0 , 0 , 44
0 , 0 , 41
0 , 0 , 51
0 , 0 , 41
0 , 0 , 42
0 , 0 , 39
0 , 0 , 45
0 , 0 , 49
0 , 0 , 38
0 , 0 , 43
0 , 0 , 44
0 , 0 , 46
0 , 0 , 41
0 , 0 , 44
0 , 0 , 42
0 , 0 , 38
0 , 0 , 41
0 , 0 , 42
0 , 0 , 53
0 , 0 , 34
0 , 0 , 45
0 , 0 , 42
0 , 0 , 50
0 , 0 , 50
0 , 0 , 54
0 , 0 , 50
0 , 0 , 36
0 , 0 , 49
0 , 0 , 41
0 , 0 , 42
0 , 0 , 39
0 , 0 , 47
0 , 0 , 40
0 , 0 , 52
0 , 0 , 56
0 , 0 , 44
0 , 0 , 49
0 , 0 , 45
0 , 0 , 32
0 , 0 , 46
0 , 0 , 44
0 , 0 , 41
0 , 0 , 41
0 , 0 , 42
0 , 0 , 40
0 , 0 , 44
0 , 0 , 38
0 , 0 , 54
0 , 0 , 41
0 , 0 , 39
0 , 0 , 43
0 , 0 , 39
0 , 0 , 41
0 , 0 , 40
0 , 0 , 44
0 , 0 , 38
0 , 0 , 40
0 , 0 , 41
0 , 0 , 36
0 , 0 , 36
0 , 0 , 55
0 , 0 , 42
0 , 0 , 37
0 , 0 , 43
0 , 0 , 64
0 , 0 , 42
0 , 0 , 47
0 , 0 , 32
0 , 0 , 43
0 , 0 , 43
0 , 0 , 46
0 , 0 , 43
0 , 0 , 46
0 , 0 , 45
0 , 0 , 43
0 , 0 , 39
0 , 0 , 59
0 , 0 , 29
0 , 0 , 46
0 , 0 , 45
0 , 0 , 38
0 , 0 , 53
0 , 0 , 40
0 , 0 , 53
0 , 0 , 40
0 , 0 , 50
0 , 0 , 35
0 , 0 , 38
0 , 0 , 36
0 , 0 , 45
0 , 0 , 34
0 , 0 , 44
0 , 0 , 46
0 , 0 , 44
0 , 0 , 43
0 , 0 , 45
0 , 0 , 44
0 , 0 , 47
0 , 0 , 43
0 , 0 , 38
0 , 0 , 39
0 , 0 , 46
0 , 0 , 42
0 , 0 , 44
0 , 0 , 37
0 , 0 , 34
0 , 0 , 41
0 , 0 , 44
0 , 0 , 43
0 , 0 , 43
0 , 0 , 49
0 , 0 , 41
0 , 0 , 30
0 , 0 , 49
0 , 0 , 39
0 , 0 , 32
0 , 0 , 34
0 , 0 , 39
0 , 0 , 42
0 , 0 , 38
0 , 0 , 40
0 , 0 , 38
0 , 0 , 49
0 , 0 , 31
0 , 0 , 41
0 , 0 , 33
0 , 0 , 41
0 , 0 , 41
0 , 0 , 43
0 , 0 , 48
0 , 0 , 47
0 , 0 , 33
0 , 0 , 35
0 , 0 , 42
0 , 0 , 32
0 , 0 , 37
0 , 0 , 37
0 , 0 , 34
0 , 0 , 34
0 , 0 , 39
0 , 0 , 39
0 , 0 , 42
0 , 0 , 43
0 , 0 , 39
0 , 0 , 43
0 , 0 , 41
0 , 0 , 48
0 , 0 , 42
0 , 0 , 32
0 , 0 , 38
0 , 0 , 42
0 , 0 , 33
0 , 0 , 40
0 , 0 , 45
0 , 0 , 33
0 , 0 , 41
0 , 0 , 39
0 , 0 , 43
0 , 0 , 41
0 , 0 , 40
0 , 0 , 38
0 , 0 , 47
0 , 0 , 45
0 , 0 , 44
0 , 0 , 49
0 , 0 , 49
0 , 0 , 36
0 , 0 , 45
0 , 0 , 42
0 , 0 , 32
0 , 0 , 28
0 , 0 , 40
0 , 0 , 26
0 , 0 , 39
0 , 0 , 43
0 , 0 , 41
0 , 0 , 44
0 , 0 , 35
0 , 0 , 39
0 , 0 , 42
0 , 0 , 34
0 , 0 , 41
0 , 0 , 38
0 , 0 , 35
0 , 0 , 45
0 , 0 , 40
0 , 0 , 38
0 , 0 , 50
0 , 0 , 35
0 , 0 , 38
0 , 0 , 49
0 , 0 , 36
0 , 0 , 39
0 , 0 , 34
0 , 0 , 34
0 , 0 , 40
0 , 0 , 36
0 , 0 , 35
0 , 0 , 43
0 , 0 , 38
0 , 0 , 44
0 , 0 , 33
0 , 0 , 39
0 , 0 , 42
0 , 0 , 51
0 , 0 , 35
0 , 0 , 36
0 , 0 , 36
0 , 0 , 37
0 , 0 , 38
0 , 0 , 43
0 , 0 , 46
0 , 0 , 36
0 , 0 , 35
0 , 0 , 38
0 , 0 , 48
0 , 0 , 35
0 , 0 , 38
0 , 0 , 37
0 , 0 , 43
0 , 0 , 40
0 , 0 , 39
0 , 0 , 40
0 , 0 , 43
0 , 0 , 34
0 , 0 , 39
0 , 0 , 38
0 , 0 , 48
0 , 0 , 39
0 , 0 , 42
0 , 0 , 36
0 , 0 , 41
0 , 0 , 35
0 , 0 , 39
0 , 0 , 38
0 , 0 , 35
0 , 0 , 36
0 , 0 , 30
0 , 0 , 44
0 , 0 , 34
0 , 0 , 37
0 , 0 , 39
0 , 0 , 31
0 , 0 , 36
0 , 0 , 50
0 , 0 , 34
0 , 0 , 36
0 , 0 , 37
0 , 0 , 39
0 , 0 , 35
0 , 0 , 36
0 , 0 , 32
0 , 0 , 44
0 , 0 , 43
0 , 0 , 33
0 , 0 , 43
0 , 0 , 31
0 , 0 , 39
0 , 0 , 43
0 , 0 , 36
0 , 0 , 40
0 , 0 , 46
0 , 0 , 39
0 , 0 , 38
0 , 0 , 30
0 , 0 , 41
0 , 0 , 31
0 , 0 , 53
0 , 0 , 118
0 , 0 , 141
0 , 0 , 34
0 , 0 , 736
0 , 0 , 218
0 , 0 , 61
0 , 0 , 26
0 , 0 , 34
0 , 0 , 39
0 , 0 , 51
0 , 0 , 88
0 , 0 , 536
0 , 0 , 815
0 , 0 , 63
0 , 0 , 849
0 , 0 , 95
0 , 0 , 912
0 , 0 , 550
0 , 0 , 182
0 , 0 , 496
0 , 0 , 759
0 , 0 , 837
0 , 0 , 812
0 , 0 , 677
0 , 0 , 385
0 , 0 , 387
0 , 0 , 863
0 , 0 , 613
